commit,line,message,time,ngram,leven,code,flag
-1731.0,-341661.0,-5.0,-532159.0,20.0,545.0,92.0,1.0
-1731.0,-341661.0,-5.0,-532159.0,21.0,440.0,74.0,1.0
-1731.0,-341661.0,-5.0,-532159.0,21.0,601.0,86.0,1.0
-1731.0,-341661.0,-5.0,-532159.0,24.0,557.0,82.0,1.0
-1731.0,-341661.0,-5.0,-532159.0,22.0,801.0,115.0,3.0
-1731.0,-341661.0,-5.0,-532159.0,32.0,848.0,120.0,1.0
-1731.0,-341661.0,-5.0,-532159.0,21.0,750.0,80.0,1.0
0.0,0.0,6.0,-77195.0,0.0,187.0,7.0,1.0
0.0,0.0,6.0,-77195.0,0.0,498.0,23.0,3.0
1708.0,341218.0,-31.0,-347116.0,70.0,8.0,6.0,3.0
1708.0,341218.0,-31.0,-347116.0,15.0,102.0,12.0,3.0
1708.0,341218.0,-31.0,-347116.0,20.0,673.0,49.0,3.0
1708.0,341218.0,-31.0,-347116.0,6.0,187.0,9.0,3.0
1721.0,341199.0,34.0,-1170958.0,37.0,99.0,22.0,3.0
1721.0,341199.0,34.0,-1170958.0,37.0,165.0,11.0,2.0
1721.0,341199.0,34.0,-1170958.0,18.0,1532.0,101.0,2.0
1721.0,341199.0,34.0,-1170958.0,11.0,1285.0,73.0,3.0
1721.0,341199.0,34.0,-1170958.0,21.0,135.0,28.0,2.0
1717.0,340596.0,14.0,-560112.0,2.0,3865.0,128.0,3.0
7.0,-124.0,-20.0,96703.0,48.0,59.0,7.0,3.0
-1708.0,-340046.0,80.0,-1901676.0,25.0,160.0,6.0,2.0
-1708.0,-340046.0,80.0,-1901676.0,40.0,110.0,4.0,3.0
8.0,88.0,37.0,53066.0,31.0,842.0,102.0,3.0
8.0,88.0,37.0,53066.0,52.0,102.0,8.0,2.0
8.0,88.0,37.0,53066.0,56.0,111.0,7.0,3.0
0.0,0.0,-12.0,16883.0,14.0,977.0,54.0,3.0
0.0,0.0,-12.0,16883.0,50.0,81.0,5.0,1.0
1715.0,340512.0,15.0,114446.0,16.0,1216.0,103.0,3.0
1715.0,340512.0,15.0,114446.0,27.0,101.0,5.0,2.0
-8.0,195.0,14.0,57230.0,42.0,563.0,18.0,3.0
-8.0,195.0,14.0,57230.0,42.0,166.0,8.0,3.0
-8.0,195.0,14.0,57230.0,0.0,1021.0,38.0,1.0
-8.0,195.0,14.0,57230.0,52.0,22.0,5.0,3.0
-1689.0,-339480.0,-3.0,161487.0,12.0,2321.0,94.0,3.0
-1689.0,-339480.0,-3.0,161487.0,16.0,427.0,39.0,3.0
-1689.0,-339480.0,-3.0,161487.0,11.0,416.0,10.0,1.0
0.0,0.0,-29.0,-2812.0,6.0,840.0,40.0,3.0
0.0,0.0,1.0,-2283.0,42.0,55.0,6.0,2.0
0.0,0.0,11.0,781989.0,0.0,2268.0,142.0,3.0
-1139.0,-152138.0,-27.0,-19408446.0,12.0,808.0,19.0,3.0
-1139.0,-152138.0,-27.0,-19408446.0,2.0,2647.0,4.0,3.0
-1006.0,-144589.0,0.0,-1787126.0,45.0,125.0,9.0,3.0
-1597.0,-328985.0,65.0,-285388.0,33.0,81.0,9.0,1.0
-1597.0,-328985.0,65.0,-285388.0,0.0,113.0,6.0,3.0
-1597.0,-328985.0,65.0,-285388.0,53.0,42.0,7.0,3.0
-1597.0,-328985.0,65.0,-285388.0,0.0,81.0,5.0,1.0
0.0,0.0,-4.0,12502.0,58.0,40.0,10.0,1.0
0.0,0.0,-4.0,12502.0,26.0,359.0,36.0,1.0
0.0,0.0,-4.0,-25802.0,41.0,14.0,6.0,3.0
0.0,0.0,-4.0,-25802.0,22.0,15.0,4.0,3.0
0.0,0.0,16.0,-88508.0,0.0,226.0,17.0,3.0
0.0,0.0,16.0,-88508.0,4.0,1198.0,59.0,3.0
0.0,0.0,20.0,5299.0,42.0,51.0,7.0,3.0
0.0,0.0,20.0,5299.0,32.0,121.0,32.0,1.0
0.0,0.0,20.0,5299.0,0.0,1250.0,80.0,3.0
0.0,0.0,19.0,5441.0,36.0,239.0,19.0,3.0
0.0,0.0,4.0,93807.0,2.0,8474.0,496.0,2.0
0.0,0.0,4.0,93807.0,79.0,2.0,6.0,3.0
0.0,0.0,4.0,93807.0,13.0,1457.0,96.0,3.0
0.0,0.0,-20.0,-492010.0,21.0,4713.0,496.0,3.0
-1403.0,-319170.0,-26.0,-249195.0,0.0,185.0,8.0,3.0
1163.0,147124.0,22.0,1141226.0,1.0,596.0,26.0,3.0
0.0,0.0,4.0,-124757.0,46.0,34032.0,821.0,3.0
0.0,0.0,4.0,-124757.0,64.0,24313.0,557.0,3.0
0.0,0.0,4.0,-124757.0,29.0,434.0,34.0,3.0
0.0,0.0,4.0,-124757.0,41.0,2980.0,181.0,3.0
0.0,0.0,4.0,-124757.0,43.0,3691.0,211.0,3.0
0.0,0.0,-13.0,-921.0,17.0,653.0,12.0,3.0
0.0,0.0,-13.0,-921.0,8.0,1457.0,12.0,3.0
0.0,0.0,-13.0,-921.0,0.0,338.0,9.0,1.0
0.0,0.0,-13.0,-921.0,33.0,39.0,6.0,3.0
0.0,0.0,-13.0,-313217.0,26.0,103.0,7.0,3.0
0.0,0.0,-13.0,-313217.0,54.0,55201.0,1658.0,3.0
0.0,0.0,-13.0,-313217.0,38.0,12269.0,770.0,3.0
0.0,0.0,-13.0,-313217.0,34.0,6248.0,327.0,2.0
0.0,0.0,-13.0,-313217.0,47.0,83.0,18.0,2.0
0.0,0.0,-13.0,-313217.0,56.0,83.0,22.0,2.0
0.0,0.0,-13.0,-313217.0,34.0,623.0,43.0,2.0
0.0,0.0,-13.0,-313217.0,52.0,121.0,23.0,2.0
0.0,0.0,-13.0,-313217.0,13.0,926.0,31.0,2.0
0.0,0.0,-13.0,-313217.0,36.0,14.0,4.0,3.0
0.0,0.0,-13.0,-313217.0,40.0,146.0,34.0,2.0
0.0,0.0,-13.0,-313217.0,45.0,82.0,20.0,2.0
0.0,0.0,-13.0,-313217.0,32.0,14.0,4.0,3.0
0.0,0.0,-13.0,-313217.0,49.0,81.0,19.0,2.0
0.0,0.0,-13.0,-313217.0,44.0,67.0,11.0,2.0
0.0,0.0,-13.0,-313217.0,37.0,9486.0,516.0,3.0
0.0,0.0,-13.0,-313217.0,4.0,5716.0,170.0,2.0
0.0,0.0,-13.0,-313217.0,47.0,150.0,19.0,3.0
0.0,0.0,-13.0,-313217.0,47.0,150.0,19.0,3.0
0.0,0.0,-13.0,-313217.0,55.0,24.0,8.0,2.0
0.0,0.0,-13.0,-313217.0,46.0,71.0,15.0,3.0
0.0,0.0,-13.0,-313217.0,33.0,549.0,54.0,3.0
0.0,0.0,-13.0,-313217.0,58.0,235.0,57.0,3.0
0.0,0.0,-13.0,-313217.0,40.0,184.0,24.0,3.0
0.0,0.0,-13.0,-313217.0,21.0,101.0,6.0,2.0
0.0,0.0,-13.0,-313217.0,47.0,149.0,19.0,3.0
0.0,0.0,-13.0,-313217.0,55.0,24.0,8.0,2.0
0.0,0.0,-13.0,-313217.0,33.0,281.0,27.0,3.0
0.0,0.0,-13.0,-313217.0,59.0,137.0,34.0,3.0
0.0,0.0,-13.0,-313217.0,21.0,101.0,6.0,2.0
0.0,0.0,-13.0,-313217.0,46.0,150.0,19.0,3.0
0.0,0.0,-13.0,-313217.0,54.0,25.0,8.0,2.0
0.0,0.0,-13.0,-313217.0,47.0,455.0,68.0,3.0
0.0,0.0,-13.0,-313217.0,27.0,135.0,9.0,3.0
0.0,0.0,-13.0,-313217.0,44.0,69.0,16.0,2.0
0.0,0.0,-13.0,-313217.0,46.0,66.0,16.0,2.0
0.0,0.0,-13.0,-313217.0,45.0,66.0,16.0,2.0
0.0,0.0,-13.0,-313217.0,45.0,66.0,16.0,2.0
0.0,0.0,-13.0,-313217.0,47.0,66.0,16.0,2.0
0.0,0.0,-13.0,-313217.0,45.0,14.0,4.0,3.0
0.0,0.0,-13.0,-313217.0,72.0,2.0,4.0,3.0
0.0,0.0,-13.0,-313217.0,27.0,93.0,6.0,3.0
0.0,0.0,-13.0,-313217.0,43.0,31.0,6.0,2.0
0.0,0.0,-13.0,-313217.0,0.0,32.0,3.0,2.0
0.0,0.0,-13.0,-313217.0,0.0,36.0,3.0,2.0
0.0,0.0,-13.0,-313217.0,45.0,97.0,8.0,2.0
0.0,0.0,-13.0,-313217.0,0.0,68.0,3.0,2.0
0.0,0.0,-13.0,-313217.0,88.0,4677.0,4.0,3.0
0.0,0.0,4.0,-2874413.0,77.0,14.0,6.0,3.0
0.0,0.0,-21.0,-1392774.0,11.0,833.0,12.0,3.0
0.0,0.0,-21.0,-1392774.0,17.0,513.0,7.0,3.0
0.0,0.0,-21.0,-1392774.0,54.0,46.0,18.0,2.0
0.0,0.0,-21.0,-1392774.0,45.0,67.0,12.0,2.0
0.0,0.0,-21.0,-1392774.0,21.0,79.0,7.0,3.0
0.0,0.0,-21.0,-1392774.0,0.0,213.0,16.0,3.0
0.0,0.0,-21.0,-1392774.0,61.0,34.0,8.0,2.0
0.0,0.0,-21.0,-1392774.0,82.0,8.0,6.0,2.0
0.0,0.0,-21.0,-1392774.0,31.0,176.0,16.0,2.0
1258.0,169854.0,-29.0,80232.0,67.0,44.0,6.0,3.0
1258.0,169854.0,-29.0,80232.0,25.0,138.0,6.0,3.0
1258.0,169854.0,-29.0,80232.0,77.0,21.0,4.0,3.0
1258.0,169854.0,-29.0,80232.0,23.0,217.0,4.0,3.0
1258.0,169854.0,-29.0,80232.0,52.0,10.0,4.0,3.0
1258.0,169854.0,-29.0,80232.0,53.0,29.0,10.0,3.0
1258.0,169854.0,-29.0,80232.0,49.0,15.0,6.0,3.0
1258.0,169854.0,-29.0,80232.0,15.0,293.0,19.0,3.0
1258.0,169854.0,-29.0,80232.0,23.0,61.0,8.0,1.0
-1246.0,-168699.0,-4.0,131654.0,29.0,272.0,16.0,3.0
-1246.0,-168699.0,-4.0,131654.0,60.0,58.0,9.0,3.0
-1246.0,-168699.0,-4.0,131654.0,39.0,22.0,4.0,3.0
-1246.0,-168699.0,-4.0,131654.0,14.0,114.0,7.0,3.0
-1246.0,-168699.0,-4.0,131654.0,17.0,394.0,26.0,3.0
1140.0,80391.0,-26.0,470163.0,84.0,13.0,6.0,2.0
1140.0,80391.0,-26.0,470163.0,91.0,3.0,6.0,2.0
1140.0,80391.0,-26.0,470163.0,2.0,20.0,4.0,3.0
1140.0,80391.0,-26.0,470163.0,2.0,20.0,4.0,3.0
1140.0,80391.0,-26.0,470163.0,2.0,20.0,4.0,3.0
1140.0,80391.0,-26.0,470163.0,2.0,20.0,4.0,3.0
11.0,264.0,19.0,9989.0,37.0,19.0,4.0,3.0
131.0,7598.0,-29.0,34745.0,1.0,141.0,11.0,1.0
131.0,7598.0,-29.0,34745.0,1.0,87.0,6.0,1.0
131.0,7598.0,-29.0,34745.0,6.0,28.0,4.0,3.0
926.0,63646.0,-11.0,-711131.0,81.0,101.0,27.0,3.0
1008.0,69887.0,8.0,93544.0,15.0,212.0,16.0,1.0
1008.0,69887.0,8.0,93544.0,12.0,262.0,13.0,1.0
1008.0,69887.0,8.0,93544.0,9.0,170.0,9.0,1.0
1008.0,69887.0,8.0,93544.0,12.0,413.0,30.0,1.0
1008.0,69887.0,8.0,93544.0,13.0,244.0,12.0,1.0
-609.0,-40423.0,18.0,-17028.0,4.0,76.0,5.0,3.0
-609.0,-40423.0,18.0,-17028.0,9.0,447.0,32.0,3.0
-609.0,-40423.0,18.0,-17028.0,22.0,3506.0,40.0,2.0
-609.0,-40423.0,18.0,-17028.0,38.0,2652.0,37.0,3.0
-609.0,-40423.0,18.0,-17028.0,33.0,204.0,13.0,2.0
-609.0,-40423.0,18.0,-17028.0,9.0,385.0,12.0,3.0
-609.0,-40423.0,18.0,-17028.0,8.0,276.0,9.0,2.0
-609.0,-40423.0,18.0,-17028.0,0.0,4316.0,73.0,3.0
-609.0,-40423.0,18.0,-17028.0,7.0,278.0,9.0,2.0
-609.0,-40423.0,18.0,-17028.0,30.0,158.0,10.0,3.0
863.0,59736.0,-31.0,-76652.0,0.0,8946.0,66.0,3.0
863.0,59736.0,-31.0,-76652.0,0.0,423.0,10.0,3.0
863.0,59736.0,-31.0,-76652.0,0.0,3843.0,66.0,3.0
863.0,59736.0,-31.0,-76652.0,22.0,142.0,6.0,3.0
0.0,0.0,10.0,2627.0,19.0,644.0,10.0,3.0
0.0,0.0,10.0,2627.0,38.0,270.0,7.0,3.0
-53.0,-1735.0,8.0,16357.0,15.0,221.0,12.0,3.0
0.0,0.0,1.0,6098.0,0.0,273.0,7.0,3.0
-574.0,-31979.0,-2.0,22164.0,0.0,239.0,6.0,3.0
0.0,0.0,4.0,359.0,23.0,112.0,10.0,3.0
0.0,0.0,4.0,359.0,23.0,386.0,24.0,3.0
0.0,0.0,4.0,359.0,23.0,112.0,10.0,3.0
0.0,0.0,4.0,359.0,2.0,198.0,6.0,1.0
0.0,0.0,4.0,359.0,40.0,44.0,6.0,3.0
0.0,0.0,4.0,359.0,21.0,112.0,10.0,3.0
0.0,0.0,4.0,359.0,40.0,44.0,6.0,3.0
-572.0,-31024.0,22.0,51212.0,46.0,69.0,8.0,3.0
-295.0,-23965.0,16.0,-2525100.0,19.0,306.0,8.0,2.0
-295.0,-23965.0,16.0,-2525100.0,32.0,302.0,7.0,3.0
-295.0,-23965.0,16.0,-2525100.0,7.0,150.0,7.0,3.0
-295.0,-23965.0,16.0,-2525100.0,0.0,217.0,6.0,3.0
-47.0,-850.0,-10.0,-106266.0,15.0,563.0,10.0,3.0
-47.0,-850.0,-10.0,-106266.0,22.0,657.0,9.0,3.0
-564.0,-30492.0,38.0,-162435.0,25.0,325.0,17.0,3.0
-704.0,-73178.0,20.0,-352378.0,8.0,237.0,17.0,3.0
-45.0,-518.0,-17.0,-88743.0,0.0,169.0,5.0,3.0
-45.0,-518.0,-17.0,-88743.0,14.0,45.0,4.0,3.0
0.0,0.0,-8.0,-93677.0,44.0,214.0,11.0,3.0
0.0,0.0,-8.0,-93677.0,43.0,43.0,4.0,3.0
0.0,0.0,-8.0,-93677.0,31.0,594.0,27.0,3.0
0.0,0.0,-29.0,-92557.0,20.0,308.0,16.0,3.0
0.0,0.0,-29.0,-92557.0,4.0,136.0,11.0,3.0
0.0,0.0,-29.0,-92557.0,3.0,418.0,12.0,1.0
-783.0,-51353.0,-11.0,-14072.0,62.0,32.0,6.0,3.0
-783.0,-51353.0,-11.0,-14072.0,57.0,55.0,6.0,3.0
-777.0,-51103.0,7.0,-142603.0,8.0,121.0,6.0,3.0
0.0,0.0,17.0,-166593.0,18.0,133.0,11.0,3.0
0.0,0.0,17.0,-166593.0,15.0,52.0,5.0,3.0
0.0,0.0,17.0,-166593.0,10.0,122.0,6.0,3.0
0.0,0.0,17.0,-166593.0,0.0,19.0,3.0,1.0
0.0,0.0,17.0,-166593.0,51.0,874.0,102.0,3.0
755.0,49868.0,-3.0,305763.0,37.0,125.0,14.0,3.0
755.0,49868.0,-3.0,305763.0,37.0,125.0,14.0,3.0
253.0,22249.0,41.0,235761.0,11.0,452.0,15.0,1.0
-491.0,-26795.0,52.0,-151861.0,3.0,363.0,22.0,1.0
-491.0,-26795.0,52.0,-151861.0,42.0,199.0,25.0,3.0
-726.0,-75404.0,72.0,53663.0,7.0,209.0,7.0,3.0
-726.0,-75404.0,72.0,53663.0,12.0,50.0,4.0,3.0
-726.0,-75404.0,72.0,53663.0,8.0,149.0,6.0,3.0
-726.0,-75404.0,72.0,53663.0,10.0,97.0,5.0,3.0
-726.0,-75404.0,72.0,53663.0,0.0,492.0,13.0,3.0
-466.0,-25558.0,-12.0,-202030.0,18.0,49.0,4.0,3.0
-466.0,-25558.0,-12.0,-202030.0,12.0,48.0,4.0,3.0
-466.0,-25558.0,-12.0,-202030.0,18.0,49.0,4.0,3.0
-466.0,-25558.0,-12.0,-202030.0,12.0,48.0,4.0,3.0
-466.0,-25558.0,-12.0,-202030.0,0.0,1415.0,43.0,3.0
-466.0,-25558.0,-12.0,-202030.0,9.0,133.0,15.0,1.0
0.0,0.0,-5.0,81739.0,21.0,42.0,5.0,3.0
-744.0,-47498.0,37.0,-742642.0,14.0,394.0,7.0,3.0
-736.0,-46907.0,-12.0,-529705.0,7.0,154.0,6.0,3.0
-736.0,-46907.0,-12.0,-529705.0,12.0,91.0,5.0,3.0
-736.0,-46907.0,-12.0,-529705.0,9.0,95.0,5.0,3.0
0.0,0.0,-10.0,-262782.0,11.0,150.0,6.0,3.0
0.0,0.0,-10.0,-262782.0,18.0,35.0,4.0,3.0
0.0,0.0,-10.0,-262782.0,11.0,151.0,6.0,3.0
0.0,0.0,-10.0,-262782.0,18.0,35.0,4.0,3.0
0.0,0.0,-10.0,-262782.0,0.0,1436.0,44.0,3.0
0.0,0.0,-10.0,-262782.0,0.0,317.0,9.0,3.0
0.0,0.0,-10.0,-262782.0,5.0,96.0,7.0,2.0
979.0,96514.0,-7.0,200972.0,24.0,34.0,4.0,3.0
979.0,96514.0,-7.0,200972.0,25.0,32.0,4.0,3.0
0.0,0.0,-1.0,69243.0,0.0,641.0,14.0,3.0
0.0,0.0,-1.0,69243.0,0.0,578.0,35.0,3.0
666.0,44704.0,-8.0,2921877.0,12.0,395.0,8.0,1.0
666.0,44704.0,-8.0,2921877.0,25.0,263.0,5.0,3.0
274.0,50219.0,-30.0,361775.0,0.0,11554.0,88.0,3.0
205.0,16692.0,19.0,-408631.0,20.0,206.0,9.0,1.0
27.0,1176.0,-24.0,179742.0,13.0,47.0,4.0,3.0
8.0,431.0,-17.0,53922.0,14.0,535.0,30.0,3.0
8.0,431.0,-17.0,53922.0,4.0,260.0,10.0,3.0
8.0,431.0,-17.0,53922.0,37.0,296.0,22.0,3.0
8.0,431.0,-17.0,53922.0,0.0,1212.0,47.0,3.0
8.0,431.0,-17.0,53922.0,24.0,771.0,66.0,3.0
17.0,1081.0,-23.0,118968.0,10.0,281.0,5.0,3.0
17.0,1081.0,-23.0,118968.0,34.0,176.0,6.0,3.0
17.0,1081.0,-23.0,118968.0,0.0,424.0,10.0,2.0
17.0,1081.0,-23.0,118968.0,15.0,85.0,5.0,3.0
256.0,21443.0,-1.0,195449.0,11.0,1126.0,63.0,3.0
256.0,21443.0,-1.0,195449.0,52.0,74.0,5.0,3.0
-471.0,-38205.0,23.0,-44947.0,4.0,879.0,35.0,3.0
-884.0,-93907.0,62.0,458544.0,21.0,448.0,20.0,3.0
-884.0,-93907.0,62.0,458544.0,86.0,20.0,6.0,3.0
-260.0,-12895.0,27.0,-234445.0,5.0,10517.0,87.0,3.0
-260.0,-12895.0,27.0,-234445.0,18.0,3049.0,34.0,3.0
-260.0,-12895.0,27.0,-234445.0,0.0,3734.0,70.0,3.0
-260.0,-12895.0,27.0,-234445.0,13.0,2028.0,19.0,3.0
-260.0,-12895.0,27.0,-234445.0,18.0,111.0,8.0,3.0
-260.0,-12895.0,27.0,-234445.0,33.0,1967.0,102.0,3.0
0.0,0.0,19.0,-970.0,0.0,5923.0,86.0,3.0
-207.0,-10749.0,-16.0,-58154.0,13.0,6358.0,83.0,3.0
-207.0,-10749.0,-16.0,-58154.0,0.0,332.0,8.0,1.0
370.0,26511.0,-5.0,17489.0,15.0,404.0,21.0,3.0
370.0,26511.0,-5.0,17489.0,20.0,720.0,39.0,3.0
370.0,26511.0,-5.0,17489.0,28.0,93.0,7.0,3.0
0.0,0.0,4.0,96617.0,4.0,2960.0,25.0,3.0
0.0,0.0,4.0,96617.0,9.0,2201.0,18.0,3.0
-50.0,-2339.0,-70.0,-18125.0,18.0,34.0,4.0,3.0
-50.0,-2339.0,-70.0,-18125.0,18.0,34.0,4.0,3.0
144.0,11161.0,37.0,23253.0,29.0,135.0,6.0,3.0
144.0,11161.0,37.0,23253.0,51.0,294.0,8.0,3.0
144.0,11161.0,37.0,23253.0,18.0,34.0,4.0,3.0
144.0,11161.0,37.0,23253.0,8.0,178.0,7.0,3.0
144.0,11161.0,37.0,23253.0,8.0,178.0,7.0,3.0
-349.0,-25182.0,4.0,-765094.0,1.0,4211.0,108.0,3.0
0.0,0.0,0.0,-212852.0,2.0,86.0,7.0,3.0
0.0,0.0,-3.0,-165737.0,1.0,84.0,7.0,3.0
0.0,0.0,-3.0,-165737.0,24.0,86.0,11.0,3.0
0.0,0.0,-13.0,-320246.0,42.0,39.0,4.0,3.0
0.0,0.0,-13.0,-320246.0,56.0,12.0,4.0,3.0
-210.0,-14487.0,1.0,174058.0,36.0,54.0,4.0,3.0
-210.0,-14487.0,1.0,174058.0,11.0,132.0,6.0,3.0
260.0,21105.0,-62.0,-258521.0,1.0,1882.0,89.0,3.0
0.0,0.0,8.0,-147811.0,10.0,272.0,20.0,2.0
-225.0,-13978.0,84.0,283519.0,16.0,25.0,4.0,3.0
-225.0,-13978.0,84.0,283519.0,26.0,25.0,4.0,3.0
-228.0,-14741.0,52.0,15131.0,18.0,43.0,4.0,3.0
-228.0,-14741.0,52.0,15131.0,12.0,1385.0,49.0,1.0
-228.0,-14741.0,52.0,15131.0,3.0,4907.0,159.0,1.0
0.0,0.0,-11.0,946.0,8.0,568.0,21.0,3.0
22.0,1249.0,11.0,-8432.0,12.0,129.0,10.0,3.0
22.0,1249.0,11.0,-8432.0,21.0,228.0,11.0,3.0
22.0,1296.0,22.0,18684.0,29.0,159.0,14.0,3.0
22.0,1296.0,22.0,18684.0,0.0,69.0,6.0,2.0
0.0,0.0,20.0,-5333.0,39.0,25.0,4.0,3.0
0.0,0.0,20.0,-5333.0,96.0,46.0,120.0,2.0
0.0,0.0,20.0,-5333.0,44.0,82.0,12.0,2.0
0.0,0.0,20.0,-5333.0,49.0,82.0,15.0,2.0
-769.0,-88622.0,46.0,-520847.0,27.0,62.0,8.0,2.0
-769.0,-88622.0,46.0,-520847.0,0.0,3005.0,109.0,3.0
-769.0,-88622.0,46.0,-520847.0,12.0,79.0,8.0,3.0
0.0,0.0,-16.0,10235.0,19.0,1563.0,18.0,3.0
0.0,0.0,-16.0,10235.0,39.0,692.0,15.0,3.0
0.0,0.0,-16.0,10235.0,21.0,1102.0,12.0,3.0
0.0,0.0,-16.0,10235.0,38.0,814.0,11.0,3.0
0.0,0.0,-16.0,10235.0,38.0,67.0,5.0,3.0
0.0,0.0,-16.0,10235.0,55.0,84.0,7.0,3.0
596.0,67295.0,9.0,4767.0,12.0,195.0,7.0,3.0
596.0,67295.0,9.0,4767.0,9.0,266.0,14.0,3.0
596.0,67295.0,9.0,4767.0,22.0,366.0,12.0,3.0
596.0,67295.0,9.0,4767.0,11.0,787.0,20.0,3.0
596.0,67295.0,9.0,4767.0,6.0,262.0,8.0,3.0
596.0,67295.0,9.0,4767.0,11.0,789.0,20.0,3.0
596.0,67295.0,9.0,4767.0,30.0,35.0,5.0,3.0
0.0,0.0,23.0,-460522.0,69.0,57.0,10.0,3.0
613.0,66995.0,-35.0,-188811.0,0.0,367.0,14.0,3.0
613.0,66995.0,-35.0,-188811.0,11.0,406.0,24.0,3.0
-611.0,-66957.0,12.0,-83328.0,3.0,719.0,18.0,3.0
-611.0,-66957.0,12.0,-83328.0,0.0,1366.0,29.0,3.0
-611.0,-66957.0,12.0,-83328.0,3.0,573.0,13.0,3.0
-611.0,-66957.0,12.0,-83328.0,14.0,73.0,5.0,3.0
-611.0,-66957.0,12.0,-83328.0,3.0,679.0,15.0,3.0
-611.0,-66957.0,12.0,-83328.0,9.0,193.0,7.0,3.0
-611.0,-66957.0,12.0,-83328.0,3.0,679.0,15.0,3.0
-611.0,-66957.0,12.0,-83328.0,25.0,420.0,22.0,3.0
-611.0,-66957.0,12.0,-83328.0,22.0,238.0,13.0,3.0
-611.0,-66957.0,12.0,-83328.0,51.0,57.0,6.0,2.0
-611.0,-66957.0,12.0,-83328.0,35.0,172.0,10.0,3.0
-611.0,-66957.0,12.0,-83328.0,22.0,490.0,39.0,3.0
0.0,0.0,-24.0,42576.0,20.0,23.0,4.0,3.0
629.0,69621.0,-20.0,-10576.0,12.0,492.0,52.0,3.0
0.0,0.0,-39.0,-327923.0,24.0,2455.0,193.0,3.0
0.0,0.0,-16.0,-11172.0,0.0,333.0,15.0,3.0
0.0,0.0,-16.0,-11172.0,0.0,299.0,11.0,3.0
-523.0,-67847.0,-41.0,-96148.0,0.0,115.0,7.0,1.0
-497.0,-70187.0,-4.0,-293389.0,18.0,37.0,4.0,3.0
224.0,56076.0,8.0,502468.0,30.0,253.0,16.0,1.0
459.0,524509.0,110.0,1237146.0,37.0,53.0,8.0,3.0
459.0,524509.0,110.0,1237146.0,42.0,19.0,4.0,3.0
459.0,524509.0,110.0,1237146.0,0.0,68.0,7.0,3.0
459.0,524509.0,110.0,1237146.0,12.0,194.0,16.0,1.0
459.0,524509.0,110.0,1237146.0,13.0,210.0,17.0,1.0
459.0,524509.0,110.0,1237146.0,7.0,2020.0,75.0,3.0
0.0,0.0,10.0,863426.0,0.0,51.0,9.0,3.0
0.0,0.0,10.0,863426.0,15.0,130.0,13.0,2.0
0.0,0.0,10.0,863426.0,7.0,210.0,20.0,3.0
0.0,0.0,10.0,863426.0,45.0,650.0,44.0,3.0
0.0,0.0,10.0,863426.0,74.0,13.0,12.0,2.0
0.0,0.0,10.0,863426.0,38.0,9.0,4.0,3.0
0.0,0.0,10.0,863426.0,0.0,73.0,6.0,3.0
0.0,0.0,10.0,863426.0,17.0,487.0,19.0,2.0
0.0,0.0,10.0,863426.0,38.0,9.0,4.0,3.0
0.0,0.0,10.0,863426.0,26.0,63.0,8.0,3.0
0.0,0.0,10.0,863426.0,52.0,425.0,63.0,2.0
0.0,0.0,10.0,863426.0,33.0,60022.0,15.0,3.0
0.0,0.0,10.0,863426.0,61.0,31.0,8.0,3.0
0.0,0.0,10.0,863426.0,64.0,20.0,6.0,3.0
0.0,0.0,10.0,863426.0,14.0,2582.0,141.0,2.0
0.0,0.0,10.0,863426.0,0.0,34.0,3.0,2.0
0.0,0.0,10.0,863426.0,0.0,34.0,3.0,2.0
0.0,0.0,10.0,863426.0,0.0,4418.0,129.0,3.0
0.0,0.0,10.0,863426.0,74.0,22.0,4.0,3.0
0.0,0.0,10.0,863426.0,63.0,382.0,43.0,2.0
0.0,0.0,10.0,863426.0,7.0,110.0,9.0,2.0
0.0,0.0,10.0,863426.0,0.0,211.0,13.0,3.0
0.0,0.0,10.0,863426.0,0.0,38.0,4.0,2.0
0.0,0.0,10.0,863426.0,25.0,8.0,4.0,3.0
0.0,0.0,10.0,863426.0,25.0,8.0,4.0,3.0
0.0,0.0,10.0,863426.0,29.0,1.0,4.0,3.0
0.0,0.0,10.0,863426.0,0.0,239.0,7.0,3.0
0.0,0.0,10.0,863426.0,62.0,52.0,8.0,2.0
0.0,0.0,10.0,863426.0,1.0,2361.0,75.0,2.0
0.0,0.0,10.0,863426.0,0.0,358.0,11.0,3.0
0.0,0.0,10.0,863426.0,0.0,127.0,7.0,3.0
0.0,0.0,10.0,863426.0,11.0,665.0,37.0,2.0
0.0,0.0,10.0,863426.0,13.0,689.0,43.0,2.0
0.0,0.0,10.0,863426.0,12.0,1938.0,87.0,2.0
0.0,0.0,10.0,863426.0,16.0,251.0,18.0,2.0
0.0,0.0,10.0,863426.0,0.0,193.0,8.0,3.0
0.0,0.0,10.0,863426.0,80.0,13.0,4.0,3.0
0.0,0.0,10.0,863426.0,79.0,13.0,4.0,3.0
0.0,0.0,10.0,863426.0,20.0,247.0,18.0,2.0
0.0,0.0,10.0,863426.0,85.0,5.0,4.0,3.0
0.0,0.0,10.0,863426.0,97.0,28.0,16.0,2.0
0.0,0.0,10.0,863426.0,87.0,6.0,4.0,3.0
0.0,0.0,10.0,863426.0,52.0,15.0,4.0,3.0
